index,itrial,dataname,muh_fun,method,alpha,coverage,width,train_size
272,7,Palo_Alto,NeuralNet,Weighted_ICP,,0.651702786377709,47.36343765258789,1634
274,7,Palo_Alto,RNN,ICP,,0.631438221221503,44.62747192382813,1634
275,7,Palo_Alto,RNN,Weighted_ICP,,0.5951308753166338,34.87907028198242,1634
277,7,Palo_Alto,RidgeCV,ICP,,0.8914177335229967,84.90826955171039,2413
278,7,Palo_Alto,RidgeCV,Weighted_ICP,,0.9059585901691164,86.70496895951686,2413
280,7,Palo_Alto,RandomForestRegressor,ICP,,0.8947368421052632,134.95244299675693,2413
281,7,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.9204994468152364,129.27490039841788,2413
283,7,Palo_Alto,NeuralNet,ICP,,0.7447447447447447,62.5626220703125,2413
284,7,Palo_Alto,NeuralNet,Weighted_ICP,,0.8041725936462779,87.52921295166016,2413
286,7,Palo_Alto,RNN,ICP,,0.7659238185553975,82.46864318847656,2413
287,7,Palo_Alto,RNN,Weighted_ICP,,0.781887150308203,87.28981018066406,2413
289,8,Palo_Alto,RidgeCV,ICP,,0.7957889396245561,82.18019372043017,856
290,8,Palo_Alto,RidgeCV,Weighted_ICP,,0.7850076103500762,82.43236681788733,856
292,8,Palo_Alto,RandomForestRegressor,ICP,,0.8538812785388128,101.2272563987567,856
293,8,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8642820903094875,89.92824783478609,856
295,8,Palo_Alto,NeuralNet,ICP,,0.6424403855910705,40.29111099243164,856
296,8,Palo_Alto,NeuralNet,Weighted_ICP,,0.6486555048198884,43.14717483520508,856
298,8,Palo_Alto,RNN,ICP,,0.547945205479452,25.96874809265137,856
299,8,Palo_Alto,RNN,Weighted_ICP,,0.5498477929984781,26.879825592041016,856
301,8,Palo_Alto,RidgeCV,ICP,,0.839572192513369,74.0974851545648,1634
302,8,Palo_Alto,RidgeCV,Weighted_ICP,,0.8513931888544891,77.59474939557485,1634
304,8,Palo_Alto,RandomForestRegressor,ICP,,0.8478750351815367,93.07828518173521,1634
305,8,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8373205741626795,85.4285714285694,1634
307,8,Palo_Alto,NeuralNet,ICP,,0.6804109203490009,54.81500625610352,1634
308,8,Palo_Alto,NeuralNet,Weighted_ICP,,0.6577540106951871,49.258949279785156,1634
310,8,Palo_Alto,RNN,ICP,,0.6236982831410076,44.87179946899414,1634
311,8,Palo_Alto,RNN,Weighted_ICP,,0.6125809175344779,43.71812057495117,1634
313,8,Palo_Alto,RidgeCV,ICP,,0.9160739687055476,93.90287572686049,2413
314,8,Palo_Alto,RidgeCV,Weighted_ICP,,0.9007428481112691,87.9899414691497,2413
316,8,Palo_Alto,RandomForestRegressor,ICP,,0.9148095463884938,128.48145896658292,2413
317,8,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.9208155523944996,127.35294117647595,2413
319,8,Palo_Alto,NeuralNet,ICP,,0.7675043464517148,61.53976440429688,2413
320,8,Palo_Alto,NeuralNet,Weighted_ICP,,0.7543859649122807,59.30213928222656,2413
322,8,Palo_Alto,RNN,ICP,,0.7814129919393077,89.63186645507812,2413
323,8,Palo_Alto,RNN,Weighted_ICP,,0.8032242769084874,97.0015869140625,2413
325,9,Palo_Alto,RidgeCV,ICP,,0.7823439878234398,75.44676631893509,856
326,9,Palo_Alto,RidgeCV,Weighted_ICP,,0.8177321156773212,94.71994927870922,856
328,9,Palo_Alto,RandomForestRegressor,ICP,,0.869482496194825,96.06111111110819,856
329,9,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8849568746829021,116.2135593220512,856
331,9,Palo_Alto,NeuralNet,ICP,,0.6515728056823947,44.81305313110352,856
332,9,Palo_Alto,NeuralNet,Weighted_ICP,,0.6387620497209539,42.49144744873047,856
334,9,Palo_Alto,RNN,ICP,,0.5473110096397767,20.69230079650879,856
335,9,Palo_Alto,RNN,Weighted_ICP,,0.5513698630136986,22.3750057220459,856
337,9,Palo_Alto,RidgeCV,ICP,,0.8207148888263439,69.17499114492695,1634
338,9,Palo_Alto,RidgeCV,Weighted_ICP,,0.8338024204897271,68.54855096136477,1634
340,9,Palo_Alto,RandomForestRegressor,ICP,,0.8452012383900929,90.09254778910193,1634
341,9,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8615254714325922,104.95298184962587,1634
343,9,Palo_Alto,NeuralNet,ICP,,0.6543765831691528,44.106666564941406,1634
344,9,Palo_Alto,NeuralNet,Weighted_ICP,,0.6543765831691528,41.95107650756836,1634
346,9,Palo_Alto,RNN,ICP,,0.6153954404728399,47.50015258789063,1634
347,9,Palo_Alto,RNN,Weighted_ICP,,0.618491415705038,49.26969909667969,1634
349,9,Palo_Alto,RidgeCV,ICP,,0.9020072704283232,83.32626207085949,2413
350,9,Palo_Alto,RidgeCV,Weighted_ICP,,0.9045361150624308,90.8723847277395,2413
352,9,Palo_Alto,RandomForestRegressor,ICP,,0.8939465781571044,136.1178082191685,2413
353,9,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8982140034771614,116.1957446808332,2413
355,9,Palo_Alto,NeuralNet,ICP,,0.7564406511774933,60.08364486694336,2413
356,9,Palo_Alto,NeuralNet,Weighted_ICP,,0.7659238185553975,65.12437438964844,2413
358,9,Palo_Alto,RNN,ICP,,0.7444286391654813,74.71171569824219,2413
359,9,Palo_Alto,RNN,Weighted_ICP,,0.7744586691955113,89.91444396972656,2413
