Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2335244,-,-,-,33.76,-84.39,-5,316,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2018,4,30,23,30,0,0,7.2,0.15,1.2000000000000002,73.65,11.700000000000001,986,N/A
2018,5,1,0,30,0,0,6.6000000000000005,0.15,1.2000000000000002,73.23,11.200000000000001,986,N/A
2018,5,1,1,30,0,0,6.1000000000000005,0.15,1.2000000000000002,73.52,10.600000000000001,986,N/A
2018,5,1,2,30,0,0,5.7,0.15,1.2000000000000002,73.98,10.100000000000001,986,N/A
2018,5,1,3,30,0,0,5.4,0.15,1.1,75.22,9.600000000000001,986,N/A
2018,5,1,4,30,0,0,5.4,0.15,1,78.03,9,986,N/A
2018,5,1,5,30,0,0,5.5,0.15,0.9,78.34,9.1,987,N/A
2018,5,1,6,30,41,366,7.300000000000001,0.15,0.9,76.27,11.3,987,N/A
2018,5,1,7,30,76,658,8.700000000000001,0.15,1,68.44,14.4,988,N/A
2018,5,1,8,30,96,796,10.600000000000001,0.15,1.1,63.07,17.7,988,N/A
2018,5,1,9,30,109,869,12,0.15,1.4000000000000001,56.68,20.900000000000002,988,N/A
2018,5,1,10,30,118,907,12.200000000000001,0.15,1.4000000000000001,50.77,22.900000000000002,988,N/A
2018,5,1,11,30,125,924,12.700000000000001,0.15,1.2000000000000002,48.57,24.200000000000003,988,N/A
2018,5,1,12,30,128,930,13.3,0.15,1.2000000000000002,48.08,25,987,N/A
2018,5,1,13,30,124,925,13.600000000000001,0.15,1.2000000000000002,47.97,25.400000000000002,987,N/A
2018,5,1,14,30,120,904,13.700000000000001,0.15,1.2000000000000002,48.57,25.3,986,N/A
2018,5,1,15,30,342,208,13.8,0.15,1.2000000000000002,50.15,24.900000000000002,985,N/A
2018,5,1,16,30,247,201,14.4,0.15,1.1,53.65,24.400000000000002,985,N/A
2018,5,1,17,30,147,74,15.3,0.15,0.8,63.29,22.6,985,N/A
2018,5,1,18,30,51,390,17,0.15,0.7000000000000001,77.60000000000001,21.1,985,N/A
2018,5,1,19,30,0,0,14.5,0.15,0.8,86.3,16.8,986,N/A
2018,5,1,20,30,0,0,13.4,0.15,0.8,85.92,15.8,986,N/A
2018,5,1,21,30,0,0,12.8,0.15,0.8,86.36,15.100000000000001,987,N/A
2018,5,1,22,30,0,0,12.4,0.15,0.8,87.04,14.5,987,N/A
2018,5,1,23,30,0,0,12,0.15,0.8,88.81,13.8,987,N/A
2018,5,2,0,30,0,0,11.600000000000001,0.15,0.8,90.62,13.100000000000001,987,N/A
2018,5,2,1,30,0,0,11.100000000000001,0.15,0.8,91.32000000000001,12.5,987,N/A
2018,5,2,2,30,0,0,10.700000000000001,0.15,0.7000000000000001,91.62,12,987,N/A
2018,5,2,3,30,0,0,10.3,0.15,0.7000000000000001,93.03,11.4,987,N/A
2018,5,2,4,30,0,0,10.100000000000001,0.15,0.7000000000000001,94.86,10.9,987,N/A
2018,5,2,5,30,0,0,10.100000000000001,0.15,0.7000000000000001,92.82000000000001,11.200000000000001,988,N/A
2018,5,2,6,30,42,345,11.200000000000001,0.15,0.9,86.99,13.3,989,N/A
2018,5,2,7,30,79,631,12.100000000000001,0.15,1,76.27,16.3,989,N/A
2018,5,2,8,30,176,481,14.100000000000001,0.15,1,70.34,19.6,989,N/A
2018,5,2,9,30,113,846,15.100000000000001,0.15,1.1,62.88,22.5,990,N/A
2018,5,2,10,30,299,554,14.4,0.15,1,53.43,24.5,989,N/A
2018,5,2,11,30,128,910,14.100000000000001,0.15,0.9,48.59,25.700000000000003,989,N/A
2018,5,2,12,30,130,915,14.200000000000001,0.15,0.9,47.15,26.400000000000002,988,N/A
2018,5,2,13,30,127,911,14.5,0.15,1,47.2,26.700000000000003,988,N/A
2018,5,2,14,30,121,892,14.700000000000001,0.15,1,48.42,26.5,987,N/A
2018,5,2,15,30,112,855,14.9,0.15,1.1,50.53,26,986,N/A
2018,5,2,16,30,100,785,15.600000000000001,0.15,1,54.56,25.400000000000002,986,N/A
2018,5,2,17,30,79,667,16.5,0.15,0.8,64.57000000000001,23.6,985,N/A
2018,5,2,18,30,48,424,18,0.15,0.7000000000000001,77.23,22.200000000000003,985,N/A
2018,5,2,19,30,0,0,15.700000000000001,0.15,0.8,88.26,17.7,986,N/A
2018,5,2,20,30,0,0,14.700000000000001,0.15,0.8,87.51,16.8,986,N/A
2018,5,2,21,30,0,0,14.200000000000001,0.15,0.8,88.61,16.1,987,N/A
2018,5,2,22,30,0,0,13.8,0.15,0.8,90.87,15.3,987,N/A
2018,5,2,23,30,0,0,13.5,0.15,0.8,92.89,14.600000000000001,987,N/A
2018,5,3,0,30,0,0,13.100000000000001,0.15,0.8,94.63,13.9,986,N/A
2018,5,3,1,30,0,0,12.600000000000001,0.15,0.7000000000000001,96.92,13.100000000000001,986,N/A
2018,5,3,2,30,0,0,12.200000000000001,0.15,0.7000000000000001,98.75,12.4,986,N/A
2018,5,3,3,30,0,0,11.8,0.15,0.7000000000000001,100,11.8,986,N/A
2018,5,3,4,30,0,0,11.200000000000001,0.15,0.6000000000000001,100,11.200000000000001,986,N/A
2018,5,3,5,30,0,0,11.700000000000001,0.15,0.7000000000000001,100,11.700000000000001,987,N/A
2018,5,3,6,30,47,98,12.5,0.15,0.9,90.98,13.9,988,N/A
2018,5,3,7,30,64,661,13.600000000000001,0.15,1,80.68,16.900000000000002,988,N/A
2018,5,3,8,30,93,793,15.3,0.15,1.1,74.79,19.900000000000002,988,N/A
2018,5,3,9,30,237,521,16.2,0.15,1.2000000000000002,67.3,22.6,988,N/A
2018,5,3,10,30,112,910,15.5,0.15,1.1,57.49,24.400000000000002,988,N/A
2018,5,3,11,30,385,450,14.9,0.15,1.1,51.32,25.700000000000003,987,N/A
2018,5,3,12,30,120,936,15,0.15,1.1,49.6,26.400000000000002,987,N/A
2018,5,3,13,30,118,929,15.200000000000001,0.15,1.1,48.94,26.8,986,N/A
2018,5,3,14,30,113,907,15.3,0.15,1.1,49.370000000000005,26.8,986,N/A
2018,5,3,15,30,104,871,15.5,0.15,1.2000000000000002,51.38,26.3,985,N/A
2018,5,3,16,30,91,812,15.9,0.15,1.1,55.51,25.5,984,N/A
2018,5,3,17,30,73,702,17,0.15,0.9,66.32000000000001,23.6,984,N/A
2018,5,3,18,30,52,291,18.400000000000002,0.15,0.8,78.76,22.3,984,N/A
2018,5,3,19,30,0,0,16.400000000000002,0.15,0.8,90.18,18,985,N/A
2018,5,3,20,30,0,0,15.4,0.15,0.8,90.48,17,986,N/A
2018,5,3,21,30,0,0,14.9,0.15,0.8,91.45,16.3,986,N/A
2018,5,3,22,30,0,0,14.4,0.15,0.8,93.01,15.5,986,N/A
2018,5,3,23,30,0,0,13.700000000000001,0.15,0.9,92.55,14.9,986,N/A
2018,5,4,0,30,0,0,12.9,0.15,0.9,91.9,14.200000000000001,985,N/A
2018,5,4,1,30,0,0,12.200000000000001,0.15,0.9,91.24,13.600000000000001,984,N/A
2018,5,4,2,30,0,0,11.5,0.15,0.9,89.65,13.200000000000001,983,N/A
2018,5,4,3,30,0,0,11.100000000000001,0.15,0.8,91.12,12.5,983,N/A
2018,5,4,4,30,0,0,11,0.15,0.7000000000000001,94.84,11.8,984,N/A
2018,5,4,5,30,0,0,11,0.15,0.6000000000000001,91.98,12.3,985,N/A
2018,5,4,6,30,45,322,12.3,0.15,0.7000000000000001,87.44,14.4,985,N/A
2018,5,4,7,30,87,587,13.100000000000001,0.15,0.9,75.39,17.5,986,N/A
2018,5,4,8,30,111,724,15.200000000000001,0.15,1.1,70.43,20.8,986,N/A
2018,5,4,9,30,125,805,16.900000000000002,0.15,1.2000000000000002,66.81,23.400000000000002,986,N/A
2018,5,4,10,30,140,845,16.900000000000002,0.15,1.3,60.96,25,985,N/A
2018,5,4,11,30,146,869,17.1,0.15,1.3,57.84,26,985,N/A
2018,5,4,12,30,147,879,17.2,0.15,1.2000000000000002,55.31,26.900000000000002,984,N/A
2018,5,4,13,30,472,198,17.2,0.15,1.1,53.78,27.400000000000002,983,N/A
2018,5,4,14,30,132,862,17.1,0.15,0.9,53.43,27.400000000000002,982,N/A
2018,5,4,15,30,122,823,17,0.15,0.8,53.910000000000004,27.1,982,N/A
2018,5,4,16,30,110,749,17.1,0.15,0.7000000000000001,54.7,27,982,N/A
2018,5,4,17,30,89,619,18,0.15,0.6000000000000001,61.050000000000004,26.1,981,N/A
2018,5,4,18,30,59,183,19,0.15,0.5,68.76,25.1,981,N/A
2018,5,4,19,30,0,0,16.7,0.15,0.8,70.26,22.400000000000002,981,N/A
2018,5,4,20,30,0,0,16.2,0.15,0.8,72.46000000000001,21.400000000000002,982,N/A
2018,5,4,21,30,0,0,16.1,0.15,0.9,75.37,20.6,982,N/A
2018,5,4,22,30,0,0,15.600000000000001,0.15,0.8,74.28,20.3,982,N/A
2018,5,4,23,30,0,0,14.700000000000001,0.15,0.8,72.57000000000001,19.8,981,N/A
2018,5,5,0,30,0,0,14.100000000000001,0.15,0.7000000000000001,73.31,19,981,N/A
2018,5,5,1,30,0,0,13.9,0.15,0.7000000000000001,76.43,18.1,980,N/A
2018,5,5,2,30,0,0,13.8,0.15,0.8,79.97,17.3,981,N/A
2018,5,5,3,30,0,0,14,0.15,0.7000000000000001,81.77,17.1,981,N/A
2018,5,5,4,30,0,0,13.700000000000001,0.15,0.7000000000000001,79.85000000000001,17.2,980,N/A
2018,5,5,5,30,0,0,13.5,0.15,0.6000000000000001,78.12,17.400000000000002,980,N/A
2018,5,5,6,30,10,0,14.200000000000001,0.15,0.4,77.77,18.1,981,N/A
2018,5,5,7,30,100,471,16.900000000000002,0.15,0.4,85.18,19.5,981,N/A
2018,5,5,8,30,224,56,16.5,0.15,0.7000000000000001,73.91,21.3,981,N/A
2018,5,5,9,30,301,357,16.400000000000002,0.15,0.9,65.92,23.1,981,N/A
2018,5,5,10,30,365,47,16.2,0.15,1.1,62.03,23.900000000000002,981,N/A
2018,5,5,11,30,419,53,16.3,0.15,1.1,62.03,24,980,N/A
2018,5,5,12,30,479,106,16.7,0.15,1,63.550000000000004,24,980,N/A
2018,5,5,13,30,406,42,16.900000000000002,0.15,1,64.54,24,979,N/A
2018,5,5,14,30,245,13,17,0.15,1.1,64.45,24.1,979,N/A
2018,5,5,15,30,183,6,16.900000000000002,0.15,1.1,64.38,24,979,N/A
2018,5,5,16,30,89,0,17.3,0.15,0.9,68.24,23.5,978,N/A
2018,5,5,17,30,139,26,17.900000000000002,0.15,0.7000000000000001,75.82000000000001,22.400000000000002,978,N/A
2018,5,5,18,30,50,0,19.1,0.15,0.6000000000000001,85.72,21.6,978,N/A
2018,5,5,19,30,0,0,17.400000000000002,0.15,0.7000000000000001,92.57000000000001,18.6,978,N/A
2018,5,5,20,30,0,0,16.7,0.15,0.7000000000000001,93.85000000000001,17.7,978,N/A
2018,5,5,21,30,0,0,16.400000000000002,0.15,0.6000000000000001,94.84,17.2,978,N/A
2018,5,5,22,30,0,0,16.2,0.15,0.6000000000000001,95.65,16.900000000000002,978,N/A
2018,5,5,23,30,0,0,16.3,0.15,0.7000000000000001,96.21000000000001,16.900000000000002,978,N/A
2018,5,6,0,30,0,0,16.5,0.15,0.7000000000000001,97.92,16.8,978,N/A
2018,5,6,1,30,0,0,16.400000000000002,0.15,0.7000000000000001,99.67,16.5,977,N/A
2018,5,6,2,30,0,0,15.8,0.15,0.8,100,15.8,978,N/A
2018,5,6,3,30,0,0,14.9,0.15,1,100,14.9,978,N/A
2018,5,6,4,30,0,0,14,0.15,1.2000000000000002,100,14,978,N/A
2018,5,6,5,30,0,0,13.4,0.15,1.3,100,13.4,979,N/A
2018,5,6,6,30,45,389,13.200000000000001,0.15,1.7000000000000002,94.18,14.100000000000001,979,N/A
2018,5,6,7,30,78,661,13.200000000000001,0.15,2,84.66,15.8,980,N/A
2018,5,6,8,30,98,793,12.8,0.15,2.2,71.82000000000001,18,980,N/A
2018,5,6,9,30,111,863,12.100000000000001,0.15,2.4000000000000004,60.86,19.900000000000002,980,N/A
2018,5,6,10,30,120,901,11.8,0.15,2.6,54.19,21.400000000000002,979,N/A
2018,5,6,11,30,127,919,11.9,0.15,2.7,50.730000000000004,22.6,979,N/A
2018,5,6,12,30,130,922,12.3,0.15,2.7,49.38,23.5,978,N/A
2018,5,6,13,30,131,910,12.700000000000001,0.15,2.6,49.18,24,978,N/A
2018,5,6,14,30,127,885,13,0.15,2.4000000000000004,49.480000000000004,24.200000000000003,978,N/A
2018,5,6,15,30,120,842,13.3,0.15,2.2,51.14,24,977,N/A
2018,5,6,16,30,107,766,13.8,0.15,1.8,55.07,23.3,978,N/A
2018,5,6,17,30,88,636,14.8,0.15,1.3,64.66,21.8,978,N/A
2018,5,6,18,30,54,385,16.7,0.15,1,77.69,20.700000000000003,978,N/A
2018,5,6,19,30,0,0,15.700000000000001,0.15,0.9,90.55,17.3,979,N/A
2018,5,6,20,30,0,0,15.3,0.15,0.9,90.32000000000001,16.900000000000002,979,N/A
2018,5,6,21,30,0,0,15.100000000000001,0.15,0.9,91.14,16.6,980,N/A
2018,5,6,22,30,0,0,15,0.15,0.9,92.96000000000001,16.1,980,N/A
2018,5,6,23,30,0,0,14.8,0.15,0.9,95.43,15.5,980,N/A
2018,5,7,0,30,0,0,14.600000000000001,0.15,0.9,98.54,14.8,979,N/A
2018,5,7,1,30,0,0,14.100000000000001,0.15,0.8,100,14.100000000000001,979,N/A
2018,5,7,2,30,0,0,13.5,0.15,0.8,100,13.5,979,N/A
2018,5,7,3,30,0,0,12.8,0.15,0.7000000000000001,100,12.8,979,N/A
2018,5,7,4,30,0,0,12.5,0.15,0.8,100,12.5,980,N/A
2018,5,7,5,30,0,0,13.200000000000001,0.15,0.9,100,13.200000000000001,980,N/A
2018,5,7,6,30,46,351,14.100000000000001,0.15,1,92.34,15.3,981,N/A
2018,5,7,7,30,83,615,14.9,0.15,1.1,81.68,18.1,981,N/A
2018,5,7,8,30,107,742,15.700000000000001,0.15,1.3,71.92,21,981,N/A
2018,5,7,9,30,124,813,15,0.15,1.5,60.85,23,981,N/A
2018,5,7,10,30,134,857,14.600000000000001,0.15,1.6,55,24.200000000000003,981,N/A
2018,5,7,11,30,136,886,14.600000000000001,0.15,1.5,52.81,24.900000000000002,981,N/A
2018,5,7,12,30,135,899,14.700000000000001,0.15,1.4000000000000001,51.94,25.3,980,N/A
2018,5,7,13,30,117,919,14.700000000000001,0.15,1.4000000000000001,51.38,25.5,980,N/A
2018,5,7,14,30,113,898,14.700000000000001,0.15,1.4000000000000001,51.07,25.6,980,N/A
2018,5,7,15,30,107,857,14.9,0.15,1.4000000000000001,52.120000000000005,25.400000000000002,979,N/A
2018,5,7,16,30,96,789,15.200000000000001,0.15,1.3,55.18,24.8,979,N/A
2018,5,7,17,30,78,671,16.3,0.15,1,65.13,23.200000000000003,980,N/A
2018,5,7,18,30,49,437,18.1,0.15,0.9,78.62,22,980,N/A
2018,5,7,19,30,0,0,16.7,0.15,0.8,90.71000000000001,18.2,980,N/A
2018,5,7,20,30,0,0,16,0.15,0.8,92.16,17.3,981,N/A
2018,5,7,21,30,0,0,15.700000000000001,0.15,0.8,94.21000000000001,16.6,981,N/A
2018,5,7,22,30,0,0,15.4,0.15,0.7000000000000001,95.36,16.1,981,N/A
2018,5,7,23,30,0,0,15.100000000000001,0.15,0.7000000000000001,97.02,15.600000000000001,981,N/A
2018,5,8,0,30,0,0,14.700000000000001,0.15,0.7000000000000001,99,14.9,981,N/A
2018,5,8,1,30,0,0,14.200000000000001,0.15,0.7000000000000001,100,14.200000000000001,981,N/A
2018,5,8,2,30,0,0,13.700000000000001,0.15,0.7000000000000001,100,13.700000000000001,981,N/A
2018,5,8,3,30,0,0,13.4,0.15,0.8,100,13.4,981,N/A
2018,5,8,4,30,0,0,13.200000000000001,0.15,0.8,100,13.200000000000001,982,N/A
2018,5,8,5,30,0,0,13.700000000000001,0.15,0.9,100,13.700000000000001,982,N/A
2018,5,8,6,30,48,348,14.100000000000001,0.15,1.4000000000000001,90.66,15.600000000000001,983,N/A
2018,5,8,7,30,142,138,14.8,0.15,1.7000000000000002,82.7,17.8,983,N/A
2018,5,8,8,30,240,113,15.4,0.15,1.6,75.96000000000001,19.8,984,N/A
2018,5,8,9,30,124,816,15.700000000000001,0.15,1.5,68.5,21.700000000000003,984,N/A
2018,5,8,10,30,134,860,15.700000000000001,0.15,1.2000000000000002,62.13,23.400000000000002,983,N/A
2018,5,8,11,30,138,884,15.600000000000001,0.15,0.9,56.94,24.700000000000003,983,N/A
2018,5,8,12,30,139,894,15.3,0.15,0.7000000000000001,53.13,25.5,982,N/A
2018,5,8,13,30,384,33,14.9,0.15,0.5,50.71,25.900000000000002,982,N/A
2018,5,8,14,30,396,65,14.600000000000001,0.15,0.4,50.120000000000005,25.8,982,N/A
2018,5,8,15,30,134,803,14.700000000000001,0.15,0.5,50.89,25.6,981,N/A
2018,5,8,16,30,47,0,15,0.15,0.5,52.63,25.400000000000002,981,N/A
2018,5,8,17,30,75,0,15.9,0.15,0.4,58.99,24.400000000000002,982,N/A
2018,5,8,18,30,18,0,16.7,0.15,0.4,65.67,23.5,982,N/A
2018,5,8,19,30,0,0,15.700000000000001,0.15,0.7000000000000001,78.03,19.6,982,N/A
2018,5,8,20,30,0,0,15,0.15,0.8,82.44,18,982,N/A
2018,5,8,21,30,0,0,14.700000000000001,0.15,0.8,88.26,16.7,982,N/A
2018,5,8,22,30,0,0,14.5,0.15,0.7000000000000001,91.83,15.8,982,N/A
2018,5,8,23,30,0,0,14.200000000000001,0.15,0.7000000000000001,93.52,15.200000000000001,982,N/A
2018,5,9,0,30,0,0,13.9,0.15,0.7000000000000001,94.49,14.8,982,N/A
2018,5,9,1,30,0,0,13.8,0.15,0.7000000000000001,95.35000000000001,14.5,982,N/A
2018,5,9,2,30,0,0,13.700000000000001,0.15,0.7000000000000001,96.89,14.200000000000001,982,N/A
2018,5,9,3,30,0,0,13.700000000000001,0.15,0.6000000000000001,98.16,14,983,N/A
2018,5,9,4,30,0,0,13.8,0.15,0.6000000000000001,100,13.8,983,N/A
2018,5,9,5,30,0,0,13.8,0.15,0.7000000000000001,97.3,14.200000000000001,983,N/A
2018,5,9,6,30,52,319,14.3,0.15,0.9,90.22,15.9,983,N/A
2018,5,9,7,30,92,586,15.100000000000001,0.15,1,79.85000000000001,18.6,984,N/A
2018,5,9,8,30,115,726,15.700000000000001,0.15,1.1,69.5,21.5,984,N/A
2018,5,9,9,30,131,803,15.600000000000001,0.15,1.2000000000000002,59.660000000000004,23.900000000000002,983,N/A
2018,5,9,10,30,141,850,15.8,0.15,1.1,54.96,25.5,983,N/A
2018,5,9,11,30,145,876,15.9,0.15,1,52.230000000000004,26.5,982,N/A
2018,5,9,12,30,479,263,15.8,0.15,0.8,49.86,27.200000000000003,982,N/A
2018,5,9,13,30,139,887,15.700000000000001,0.15,0.5,48.15,27.6,981,N/A
2018,5,9,14,30,135,863,15.600000000000001,0.15,0.30000000000000004,47.62,27.700000000000003,981,N/A
2018,5,9,15,30,127,817,15.700000000000001,0.15,0.30000000000000004,47.89,27.700000000000003,980,N/A
2018,5,9,16,30,216,404,16.1,0.15,0.4,49.44,27.6,980,N/A
2018,5,9,17,30,94,614,17.3,0.15,0.5,56.97,26.5,980,N/A
2018,5,9,18,30,63,192,17.8,0.15,0.5,62.910000000000004,25.400000000000002,980,N/A
2018,5,9,19,30,0,0,17,0.15,0.8,78.11,21,980,N/A
2018,5,9,20,30,0,0,16.5,0.15,0.8,84.18,19.200000000000003,980,N/A
2018,5,9,21,30,0,0,16.1,0.15,0.8,86.63,18.400000000000002,981,N/A
2018,5,9,22,30,0,0,15.9,0.15,0.8,87.88,17.900000000000002,981,N/A
2018,5,9,23,30,0,0,15.8,0.15,0.8,90.45,17.400000000000002,981,N/A
2018,5,10,0,30,0,0,15.700000000000001,0.15,0.8,93.72,16.7,981,N/A
2018,5,10,1,30,0,0,15.4,0.15,0.7000000000000001,97.05,15.9,981,N/A
2018,5,10,2,30,0,0,15.200000000000001,0.15,0.6000000000000001,98.67,15.4,981,N/A
2018,5,10,3,30,0,0,15.100000000000001,0.15,0.6000000000000001,99.55,15.200000000000001,981,N/A
2018,5,10,4,30,0,0,14.9,0.15,0.6000000000000001,100,14.9,981,N/A
2018,5,10,5,30,0,0,15.100000000000001,0.15,0.6000000000000001,96.33,15.700000000000001,982,N/A
2018,5,10,6,30,49,349,16.3,0.15,0.8,88.41,18.2,982,N/A
2018,5,10,7,30,85,602,17.1,0.15,0.9,78.95,20.900000000000002,982,N/A
2018,5,10,8,30,108,730,18.7,0.15,0.9,75.74,23.200000000000003,982,N/A
2018,5,10,9,30,122,804,19.700000000000003,0.15,1.2000000000000002,73.01,24.900000000000002,982,N/A
2018,5,10,10,30,134,842,19.6,0.15,1.4000000000000001,68.59,25.8,982,N/A
